plant number,inflorescence number,inflorescence,range,max_range,gender,notes
73,10,upper,2,three,herm,
73,10,upper,3,three,herm,
73,10,upper,3,three,herm,
73,10,upper,3,three,herm,
73,11,upper,1,two,male,
73,11,upper,2,two,herm,
73,11,upper,2,two,herm,
73,11,upper,2,two,herm,
73,12,upper,1,two,male,
73,12,upper,2,two,herm,
73,12,upper,2,two,herm,
73,12,upper,2,two,herm,
74,1,side,1,two,male,anomal
74,1,side,2,two,herm,anomal
74,1,side,2,two,herm,anomal
74,1,side,2,two,herm,anomal
74,2,side,1,two,male,anomal
74,2,side,2,two,male,anomal
74,2,side,2,two,herm,anomal
74,2,side,2,two,herm,anomal
74,3,side,1,two,male,anomal
74,3,side,1,two,herm,anomal
74,3,side,2,two,herm,anomal
74,3,side,2,two,herm,anomal
74,3,side,2,two,male,anomal
74,4,side,1,two,male,
74,4,side,2,two,herm,
74,4,side,2,two,herm,
74,4,side,2,two,herm,
74,5,side,1,two,male,
74,5,side,2,two,herm,
74,5,side,2,two,herm,
74,5,side,2,two,herm,
74,6,side,1,two,male,anomal
74,6,side,2,two,herm,anomal
74,6,side,2,two,herm,anomal
74,7,side,1,two,male,
74,7,side,2,two,herm,
74,7,side,2,two,herm,
74,8,side,1,three,male,
74,8,side,2,three,herm,
74,8,side,2,three,herm,
74,8,side,3,three,herm,
74,8,side,3,three,herm,
74,9,side,1,two,male,
74,9,side,2,two,herm,
74,9,side,2,two,herm,
74,1,upper,0,,male,
74,2,upper,1,two,male,
74,2,upper,2,two,herm,
74,2,upper,2,two,herm,
74,2,upper,2,two,herm,
74,3,upper,1,three,male,
74,3,upper,2,three,herm,
74,3,upper,2,three,herm,
74,3,upper,2,three,herm,
74,3,upper,3,three,herm,
74,4,upper,1,three,herm,
74,4,upper,2,three,herm,
74,4,upper,2,three,herm,
74,4,upper,2,three,herm,
74,4,upper,3,three,herm,
74,5,upper,1,two,male,
74,5,upper,2,two,herm,
74,5,upper,2,two,herm,
74,5,upper,2,two,herm,
74,6,upper,1,two,male,
74,6,upper,2,two,herm,
74,6,upper,2,two,herm,
74,6,upper,2,two,herm,
74,7,upper,1,two,herm,
74,7,upper,2,two,herm,
74,7,upper,2,two,herm,
74,7,upper,2,two,herm,
74,8,upper,1,two,male,
74,8,upper,2,two,herm,
74,8,upper,2,two,herm,
74,8,upper,2,two,herm,
74,9,upper,1,two,male,anomal
74,9,upper,2,two,herm,anomal
74,9,upper,2,two,herm,anomal
74,10,upper,1,two,herm,anomal
74,10,upper,2,two,herm,anomal
74,10,upper,2,two,herm,anomal
75,1,side,1,two,male,
75,1,side,2,two,male,
75,1,side,2,two,male,
75,1,side,2,two,herm,
75,1,side,2,two,herm,
75,2,side,1,two,male,
75,2,side,2,two,male,
75,2,side,2,two,male,
75,2,side,2,two,herm,
75,2,side,2,two,herm,
75,3,side,1,two,male,
75,3,side,2,two,male,
75,3,side,2,two,herm,
75,3,side,2,two,herm,
75,4,side,1,two,male,
75,4,side,2,two,herm,
75,4,side,2,two,herm,
75,4,side,2,two,herm,
75,5,side,1,two,male,
75,5,side,2,two,male,
75,5,side,2,two,male,
75,5,side,2,two,herm,
75,5,side,2,two,herm,
75,6,side,1,two,male,
75,6,side,2,two,male,
75,6,side,2,two,herm,
75,6,side,2,two,herm,
75,6,side,2,two,herm,
75,7,side,1,two,male,
75,7,side,2,two,herm,
75,7,side,2,two,herm,
75,7,side,2,two,herm,
75,8,side,1,two,male,
75,8,side,2,two,male,
75,8,side,2,two,herm,
75,8,side,2,two,herm,
75,9,side,1,two,male,
75,9,side,2,two,herm,
75,9,side,2,two,herm,
75,9,side,2,two,herm,
75,9,side,2,two,herm,
75,10,side,1,two,male,anomal
75,10,side,1,two,herm,anomal
75,10,side,2,two,male,anomal
75,10,side,2,two,male,anomal
75,10,side,2,two,herm,anomal
75,1,upper,0,,male,anomal
75,1,upper,1,two,male,anomal
75,2,upper,1,two,male,
75,2,upper,2,two,herm,
75,2,upper,2,two,herm,
75,2,upper,2,two,herm,
75,3,upper,1,two,male,
75,3,upper,2,two,herm,
75,3,upper,2,two,herm,
75,3,upper,2,two,herm,
75,4,upper,1,two,male,anomal
75,4,upper,2,two,herm,anomal
75,4,upper,2,two,herm,anomal
75,5,upper,1,two,male,
75,5,upper,2,two,herm,
75,5,upper,2,two,herm,
75,5,upper,2,two,herm,
75,6,upper,1,two,male,
75,6,upper,2,two,herm,
75,6,upper,2,two,herm,
76,1,side,1,two,herm,anomal
76,1,side,2,two,herm,anomal
76,1,side,2,two,herm,anomal
76,1,side,2,two,herm,anomal
76,1,side,2,two,herm,anomal
76,2,side,1,three,male,
76,2,side,2,three,herm,
76,2,side,2,three,herm,
76,2,side,2,three,herm,
76,2,side,2,three,herm,
76,2,side,3,three,herm,
76,3,side,1,three,male,anomal
76,3,side,2,three,herm,anomal
76,3,side,2,three,herm,anomal
76,3,side,2,three,herm,anomal
76,3,side,2,three,herm,anomal
76,3,side,3,three,herm,anomal
76,3,side,3,three,herm,anomal
76,4,side,1,three,male,
76,4,side,2,three,herm,
76,4,side,2,three,herm,
76,4,side,2,three,herm,
76,4,side,2,three,herm,
76,4,side,3,three,herm,
76,5,side,1,three,male,
76,5,side,2,three,herm,
76,5,side,2,three,herm,
76,5,side,2,three,herm,
76,5,side,3,three,herm,
76,5,side,3,three,herm,
76,6,side,1,three,male,
76,6,side,2,three,herm,
76,6,side,2,three,herm,
76,6,side,2,three,herm,
76,6,side,2,three,herm,
76,6,side,3,three,herm,
76,6,side,3,three,herm,
76,6,side,3,three,herm,
76,6,side,3,three,herm,
76,6,side,3,three,herm,
76,6,side,3,three,herm,
76,7,side,1,three,male,
76,7,side,2,three,herm,
76,7,side,2,three,herm,
76,7,side,2,three,herm,
76,7,side,2,three,herm,
76,7,side,3,three,herm,
76,7,side,3,three,herm,
76,7,side,3,three,herm,
76,7,side,3,three,herm,
76,8,side,1,three,male,
76,8,side,2,three,herm,
76,8,side,2,three,herm,
76,8,side,2,three,herm,
76,8,side,2,three,herm,
76,8,side,3,three,herm,
76,8,side,3,three,herm,
76,8,side,3,three,herm,
76,8,side,3,three,herm,
76,8,side,3,three,herm,
76,9,side,1,three,male,
76,9,side,2,three,herm,
76,9,side,2,three,herm,
76,9,side,2,three,herm,
76,9,side,2,three,herm,
76,9,side,3,three,herm,
76,1,upper,0,,male,
76,2,upper,1,three,male,
76,2,upper,2,three,herm,
76,2,upper,2,three,herm,
76,2,upper,2,three,herm,
76,2,upper,3,three,herm,
76,2,upper,3,three,herm,
76,2,upper,3,three,herm,
76,2,upper,3,three,herm,
76,3,upper,1,three,male,
76,3,upper,2,three,herm,
76,3,upper,2,three,herm,
76,3,upper,2,three,herm,
76,3,upper,3,three,herm,
76,4,upper,1,three,male,
76,4,upper,2,three,herm,
76,4,upper,2,three,herm,
76,4,upper,2,three,herm,
76,4,upper,3,three,herm,
76,4,upper,3,three,herm,
76,5,upper,1,three,male,
76,5,upper,2,three,herm,
76,5,upper,2,three,herm,
76,5,upper,2,three,herm,
76,5,upper,2,three,herm,
76,5,upper,3,three,herm,
76,6,upper,1,two,male,
76,6,upper,2,two,herm,
76,6,upper,2,two,herm,
76,6,upper,2,two,herm,
76,7,upper,1,three,male,
76,7,upper,2,three,herm,
76,7,upper,2,three,herm,
76,7,upper,2,three,herm,
76,7,upper,3,three,herm,
76,8,upper,1,two,male,
76,8,upper,2,two,herm,
76,8,upper,2,two,herm,
76,8,upper,2,two,herm,
76,9,upper,1,two,male,
76,9,upper,2,two,herm,
76,9,upper,2,two,herm,
77,1,side,1,,male,
77,2,side,1,two,male,
77,2,side,2,two,herm,
77,3,side,1,two,male,
77,3,side,2,two,male,
77,3,side,2,two,male,
77,3,side,2,two,herm,
77,4,side,1,two,male,
77,4,side,2,two,male,
77,5,side,1,two,male,
77,5,side,2,two,male,
77,5,side,2,two,male,
77,5,side,2,two,male,
77,5,side,2,two,herm,
77,6,side,1,two,male,
77,6,side,2,two,male,
77,6,side,2,two,male,
77,6,side,2,two,herm,
77,6,side,2,two,herm,
77,7,side,1,two,male,
77,7,side,2,two,herm,
77,7,side,2,two,herm,
77,7,side,2,two,male,
77,7,side,2,two,male,
77,8,side,1,two,male,
77,8,side,2,two,herm,
77,8,side,2,two,herm,
77,8,side,2,two,herm,
77,8,side,2,two,herm,
77,9,side,1,two,male,
77,9,side,2,two,herm,
77,9,side,2,two,NA,
77,9,side,2,two,NA,
77,9,side,2,two,NA,
77,10,side,1,two,male,
77,10,side,2,two,male,
77,10,side,2,two,male,
77,10,side,2,two,male,
77,10,side,2,two,herm,
77,11,side,1,two,male,
77,11,side,2,two,herm,
77,11,side,2,two,herm,
77,11,side,2,two,herm,
77,11,side,2,two,herm,
77,12,side,1,two,male,
77,12,side,2,two,male,
77,12,side,2,two,male,
77,12,side,2,two,male,
77,12,side,2,two,herm,
77,13,side,1,two,male,
77,13,side,2,two,male,
77,13,side,2,two,male,
77,13,side,2,two,herm,
77,13,side,2,two,herm,
77,1,upper,0,,NA,
77,2,upper,1,two,NA,
77,2,upper,2,two,herm,
77,2,upper,2,two,herm,
77,2,upper,2,two,herm,
77,2,upper,2,two,herm,
77,3,upper,1,two,male,
77,3,upper,2,two,herm,
77,3,upper,2,two,herm,
77,3,upper,2,two,herm,
77,3,upper,2,two,herm,
77,4,upper,1,two,male,
77,4,upper,2,two,herm,
77,4,upper,2,two,herm,
77,4,upper,2,two,herm,
77,4,upper,2,two,herm,
77,5,upper,1,two,male,
77,5,upper,2,two,herm,
77,5,upper,2,two,herm,
77,5,upper,2,two,herm,
77,5,upper,2,two,herm,
77,6,upper,1,,male,
78,1,side,1,two,male,anomal
78,1,side,2,two,herm,anomal
78,1,side,2,two,herm,anomal
78,1,side,2,two,herm,anomal
78,2,side,1,two,male,
78,2,side,2,two,herm,
78,2,side,2,two,herm,
78,2,side,2,two,herm,
78,2,side,2,two,herm,
78,3,side,1,two,male,
78,3,side,2,two,herm,
78,3,side,2,two,herm,
78,3,side,2,two,herm,
78,3,side,2,two,herm,
78,4,side,1,three,male,
78,4,side,2,three,herm,
78,4,side,2,three,herm,
78,4,side,2,three,herm,
78,4,side,2,three,herm,
78,4,side,3,three,herm,
78,5,side,1,three,male,
78,5,side,2,three,herm,
78,5,side,2,three,herm,
78,5,side,2,three,herm,
78,5,side,3,three,herm,
78,6,side,1,three,male,
78,6,side,2,three,herm,
78,6,side,2,three,herm,
78,6,side,2,three,herm,
78,6,side,2,three,herm,
78,6,side,3,three,herm,
78,6,side,3,three,herm,
78,7,side,1,three,male,
78,7,side,2,three,herm,
78,7,side,2,three,herm,
78,7,side,2,three,herm,
78,7,side,2,three,herm,
78,7,side,3,three,herm,
78,7,side,3,three,herm,
78,7,side,3,three,herm,
78,7,side,3,three,herm,
78,8,side,1,three,male,
78,8,side,2,three,herm,
78,8,side,2,three,herm,
78,8,side,2,three,herm,
78,8,side,2,three,herm,
78,8,side,3,three,herm,
78,9,side,1,three,male,
78,9,side,2,three,herm,
78,9,side,2,three,herm,
78,9,side,2,three,herm,
78,9,side,2,three,herm,
78,9,side,3,three,herm,
78,9,side,3,three,herm,
78,10,side,1,three,male,
78,10,side,2,three,herm,
78,10,side,2,three,herm,
78,10,side,2,three,herm,
78,10,side,2,three,herm,
78,10,side,3,three,herm,
78,11,side,1,three,male,
78,11,side,2,three,herm,
78,11,side,2,three,herm,
78,11,side,2,three,herm,
78,11,side,2,three,herm,
78,11,side,3,three,herm,
78,12,side,1,three,male,
78,12,side,2,three,herm,
78,12,side,2,three,herm,
78,12,side,2,three,herm,
78,12,side,2,three,herm,
78,12,side,3,three,herm,
78,12,side,3,three,herm,
78,12,side,3,three,herm,
78,12,side,3,three,herm,
78,12,side,3,three,herm,
78,13,side,1,three,male,
78,13,side,2,three,herm,
78,13,side,2,three,herm,
78,13,side,2,three,herm,
78,13,side,2,three,herm,
78,13,side,3,three,herm,
78,13,side,3,three,herm,
78,14,side,1,two,male,
78,14,side,2,two,herm,
78,14,side,2,two,herm,
78,14,side,2,two,herm,
78,14,side,2,two,herm,
78,15,side,1,two,male,
78,15,side,2,two,herm,
78,15,side,2,two,herm,
78,15,side,2,two,herm,
78,15,side,2,two,herm,
78,16,side,1,three,male,
78,16,side,2,three,herm,
78,16,side,2,three,herm,
78,16,side,2,three,herm,
78,16,side,2,three,herm,
78,16,side,3,three,herm,
78,17,side,1,two,male,
78,17,side,2,two,herm,
78,17,side,2,two,herm,
78,17,side,2,two,herm,
78,17,side,2,two,herm,
78,18,side,1,two,herm,
78,18,side,2,two,herm,
78,18,side,2,two,herm,
78,18,side,2,two,herm,
78,18,side,2,two,herm,
78,1,upper,0,,male,
78,2,upper,1,two,herm,
78,2,upper,2,two,herm,
78,2,upper,2,two,herm,
78,2,upper,2,two,herm,
78,2,upper,2,two,herm,
78,3,upper,1,two,male,
78,3,upper,2,two,herm,
78,3,upper,2,two,herm,
78,3,upper,2,two,herm,
78,3,upper,2,two,herm,
78,4,upper,1,two,herm,
78,4,upper,2,two,herm,
78,4,upper,2,two,herm,
78,4,upper,2,two,herm,
78,5,upper,1,two,herm,
78,5,upper,2,two,herm,
78,5,upper,2,two,herm,
78,6,upper,1,two,herm,
78,6,upper,2,two,herm,
78,6,upper,2,two,herm,
79,1,side,1,three,male,
79,1,side,2,three,male,
79,1,side,2,three,male,
79,1,side,2,three,male,
79,1,side,2,three,male,
79,1,side,3,three,herm,
79,1,side,3,three,herm,
79,1,side,3,three,herm,
79,1,side,3,three,herm,
79,2,side,1,three,male,
79,2,side,2,three,male,
79,2,side,2,three,male,
79,2,side,3,three,herm,
79,2,side,3,three,herm,
79,2,side,3,three,herm,
79,3,side,1,three,male,
79,3,side,2,three,male,
79,3,side,2,three,male,
79,3,side,3,three,herm,
79,3,side,3,three,herm,
79,3,side,3,three,herm,
79,4,side,1,three,male,
79,4,side,2,three,male,
79,4,side,2,three,male,
79,4,side,3,three,herm,
79,4,side,3,three,herm,
79,4,side,3,three,herm,
79,5,side,1,three,male,
79,5,side,2,three,male,
79,5,side,2,three,male,
79,5,side,3,three,herm,
79,5,side,3,three,herm,
79,5,side,3,three,herm,
79,5,side,3,three,herm,
79,6,side,1,three,male,
79,6,side,2,three,male,
79,6,side,2,three,male,
79,6,side,3,three,herm,
79,6,side,3,three,herm,
79,6,side,3,three,herm,
79,7,side,1,three,male,
79,7,side,2,three,male,
79,7,side,2,three,male,
79,7,side,3,three,herm,
79,7,side,3,three,herm,
79,7,side,3,three,herm,
79,7,side,3,three,herm,
79,8,side,1,three,male,
79,8,side,2,three,male,
79,8,side,2,three,male,
79,8,side,3,three,herm,
79,8,side,3,three,herm,
79,8,side,3,three,herm,
79,8,side,3,three,herm,
79,9,side,1,three,male,
79,9,side,2,three,male,
79,9,side,2,three,male,
79,9,side,3,three,herm,
79,9,side,3,three,herm,
79,9,side,3,three,herm,
79,9,side,3,three,herm,
79,1,upper,0,,male,anomal
79,1,upper,0,,male,anomal
79,2,upper,1,three,male,
79,2,upper,2,three,male,
79,2,upper,2,three,male,
79,2,upper,3,three,herm,
79,2,upper,3,three,herm,
79,2,upper,3,three,herm,
79,2,upper,3,three,herm,
79,3,upper,1,three,male,
79,3,upper,2,three,male,
79,3,upper,2,three,male,
79,3,upper,3,three,herm,
79,3,upper,3,three,herm,
79,3,upper,3,three,herm,
79,3,upper,3,three,herm,
79,4,upper,1,three,male,
79,4,upper,2,three,male,
79,4,upper,2,three,herm,
79,4,upper,3,three,herm,
79,4,upper,3,three,herm,
79,4,upper,3,three,herm,
79,5,upper,1,three,male,
79,5,upper,2,three,male,
79,5,upper,2,three,herm,
79,5,upper,3,three,herm,
79,5,upper,3,three,herm,
79,5,upper,3,three,herm,
79,6,upper,1,three,male,
79,6,upper,2,three,herm,
79,6,upper,2,three,herm,
79,6,upper,3,three,herm,
79,6,upper,3,three,herm,
79,6,upper,3,three,herm,
79,6,upper,3,three,herm,
80,1,side,1,three,male,anomal
80,1,side,2,three,male,anomal
80,1,side,2,three,male,anomal
80,1,side,2,three,herm,anomal
80,1,side,3,three,herm,anomal
80,1,side,3,three,herm,anomal
80,2,side,1,three,male,
80,2,side,2,three,male,
80,2,side,2,three,male,
80,2,side,2,three,male,
80,2,side,3,three,herm,
80,3,side,1,two,male,
80,3,side,2,two,male,
80,3,side,2,two,male,
80,3,side,2,two,male,
80,4,side,1,three,male,
80,4,side,2,three,male,
80,4,side,2,three,male,
80,4,side,2,three,male,
80,4,side,3,three,herm,
80,4,side,3,three,herm,
80,4,side,3,three,herm,
80,4,side,3,three,herm,
80,4,side,3,three,herm,
80,4,side,3,three,herm,
80,5,side,1,three,male,
80,5,side,2,three,male,
80,5,side,2,three,male,
80,5,side,2,three,male,
80,5,side,3,three,herm,
80,5,side,3,three,herm,
80,5,side,3,three,herm,
80,5,side,3,three,herm,
80,6,side,1,three,male,
80,6,side,2,three,male,
80,6,side,2,three,male,
80,6,side,2,three,male,
80,6,side,3,three,herm,
80,6,side,3,three,herm,
80,6,side,3,three,herm,
80,6,side,3,three,herm,
80,6,side,3,three,herm,
80,7,side,1,three,male,
80,7,side,2,three,male,
80,7,side,2,three,male,
80,7,side,2,three,male,
80,7,side,3,three,herm,
80,7,side,3,three,herm,
80,7,side,3,three,herm,
80,7,side,3,three,herm,
80,7,side,3,three,herm,
80,8,side,1,three,male,
80,8,side,2,three,male,
80,8,side,2,three,male,
80,8,side,2,three,male,
80,8,side,3,three,herm,
80,8,side,3,three,herm,
80,8,side,3,three,herm,
80,9,side,1,three,male,
80,9,side,2,three,male,
80,9,side,2,three,male,
80,9,side,2,three,herm,
80,9,side,3,three,herm,
80,9,side,3,three,herm,
80,9,side,3,three,herm,
80,9,side,3,three,herm,
80,9,side,3,three,herm,
80,10,side,1,three,male,
80,10,side,2,three,male,
80,10,side,2,three,herm,
80,10,side,2,three,herm,
80,10,side,3,three,herm,
80,10,side,3,three,herm,
80,10,side,3,three,herm,
80,10,side,3,three,herm,
80,1,upper,0,,male,
80,2,upper,1,three,male,
80,2,upper,2,three,male,
80,2,upper,2,three,herm,
80,2,upper,2,three,herm,
80,2,upper,3,three,herm,
80,2,upper,3,three,herm,
80,2,upper,3,three,herm,
80,2,upper,3,three,herm,
80,3,upper,1,three,male,
80,3,upper,2,three,male,
80,3,upper,2,three,male,
80,3,upper,2,three,herm,
80,3,upper,3,three,herm,
80,3,upper,3,three,herm,
80,3,upper,3,three,herm,
80,3,upper,3,three,herm,
80,3,upper,3,three,herm,
80,4,upper,1,three,male,
80,4,upper,2,three,herm,
80,4,upper,2,three,herm,
80,4,upper,2,three,herm,
80,4,upper,3,three,herm,
80,4,upper,3,three,herm,
80,4,upper,3,three,herm,
80,4,upper,3,three,herm,
80,5,upper,1,three,male,
80,5,upper,2,three,herm,
80,5,upper,2,three,herm,
80,5,upper,3,three,herm,
80,5,upper,3,three,herm,
80,5,upper,3,three,herm,
80,5,upper,3,three,herm,
80,6,upper,1,three,male,
80,6,upper,2,three,herm,
80,6,upper,2,three,herm,
80,6,upper,3,three,herm,
80,6,upper,3,three,herm,
80,7,upper,1,two,male,
80,7,upper,2,two,herm,
80,7,upper,2,two,herm,
81,1,side,1,,male,anomal
81,2,side,1,three,male,
81,2,side,2,three,male,
81,2,side,2,three,herm,
81,2,side,2,three,herm,
81,2,side,2,three,herm,
81,2,side,3,three,herm,
81,3,side,1,three,male,anomal
81,3,side,2,three,male,anomal
81,3,side,2,three,herm,anomal
81,3,side,2,three,herm,anomal
81,3,side,2,three,herm,anomal
81,3,side,3,three,herm,anomal
81,3,side,3,three,herm,anomal
81,4,side,1,three,male,anomal
81,4,side,2,three,male,anomal
81,4,side,2,three,male,anomal
81,4,side,2,three,male,anomal
81,4,side,2,three,herm,anomal
81,4,side,3,three,herm,anomal
81,4,side,3,three,herm,anomal
81,4,side,3,three,herm,anomal
81,4,side,3,three,herm,anomal
81,4,side,3,three,herm,anomal
81,5,side,1,three,male,
81,5,side,2,three,male,
81,5,side,2,three,male,
81,5,side,2,three,male,
81,5,side,2,three,herm,
81,5,side,3,three,herm,
81,5,side,3,three,herm,
81,6,side,1,three,male,
81,6,side,2,three,male,
81,6,side,2,three,male,
81,6,side,2,three,male,
81,6,side,2,three,herm,
81,6,side,3,three,herm,
81,6,side,3,three,herm,
81,6,side,3,three,herm,
81,6,side,3,three,herm,
81,6,side,3,three,herm,
81,7,side,1,three,male,
81,7,side,2,three,male,
81,7,side,2,three,male,
81,7,side,2,three,male,
81,7,side,2,three,herm,
81,7,side,3,three,herm,
81,7,side,3,three,herm,
81,7,side,3,three,herm,
81,7,side,3,three,herm,
81,7,side,3,three,herm,
81,7,side,3,three,herm,
81,8,side,1,three,male,
81,8,side,2,three,male,
81,8,side,2,three,male,
81,8,side,2,three,herm,
81,8,side,3,three,herm,
81,8,side,3,three,herm,
81,8,side,3,three,herm,
81,8,side,3,three,herm,
81,8,side,3,three,herm,
81,8,side,3,three,herm,
81,9,side,1,three,male,
81,9,side,2,three,male,
81,9,side,2,three,male,
81,9,side,2,three,herm,
81,9,side,2,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,9,side,3,three,herm,
81,10,side,1,three,male,
81,10,side,2,three,male,
81,10,side,2,three,male,
81,10,side,2,three,herm,
81,10,side,2,three,herm,
81,10,side,3,three,herm,
81,10,side,3,three,herm,
81,10,side,3,three,herm,
81,10,side,3,three,herm,
81,10,side,3,three,herm,
81,10,side,3,three,herm,
81,11,side,1,three,male,anomal
81,11,side,2,three,male,anomal
81,11,side,2,three,male,anomal
81,11,side,2,three,herm,anomal
81,11,side,2,three,herm,anomal
81,11,side,3,three,herm,anomal
81,11,side,3,three,herm,anomal
81,11,side,3,three,herm,anomal
81,11,side,3,three,herm,anomal
81,11,side,3,three,herm,anomal
81,12,side,1,three,male,anomal
81,12,side,2,three,male,anomal
81,12,side,2,three,herm,anomal
81,12,side,2,three,herm,anomal
81,12,side,2,three,herm,anomal
81,12,side,3,three,herm,anomal
81,12,side,3,three,herm,anomal
81,12,side,3,three,herm,anomal
81,13,side,1,three,male,anomal
81,13,side,2,three,herm,anomal
81,13,side,2,three,herm,anomal
81,13,side,2,three,herm,anomal
81,13,side,3,three,herm,anomal
81,13,side,3,three,herm,anomal
81,13,side,3,three,herm,anomal
81,13,side,3,three,herm,anomal
81,14,side,1,three,male,anomal
81,14,side,2,three,herm,anomal
81,14,side,2,three,herm,anomal
81,14,side,2,three,herm,anomal
81,14,side,3,three,herm,anomal
81,14,side,3,three,herm,anomal
81,14,side,3,three,herm,anomal
81,15,side,1,three,male,
81,15,side,2,three,herm,
81,15,side,2,three,herm,
81,15,side,2,three,herm,
81,15,side,3,three,herm,
81,15,side,3,three,herm,
81,15,side,3,three,herm,
81,15,side,3,three,herm,
81,1,upper,0,,male,anomal
81,2,upper,1,three,male,
81,2,upper,2,three,herm,
81,2,upper,2,three,herm,
81,2,upper,2,three,herm,
81,2,upper,3,three,herm,
81,2,upper,3,three,herm,
81,2,upper,3,three,herm,
81,3,upper,2,two,male,
81,3,upper,2,two,herm,
81,3,upper,2,two,herm,
81,3,upper,2,two,herm,
81,4,upper,1,two,male,
81,4,upper,2,two,herm,
81,4,upper,2,two,herm,
81,5,upper,1,two,male,
